cases;deaths;country;pop2018;date
55;0;South_Africa;57779622;2020-03-21
34;0;South_Africa;57779622;2020-03-20
31;0;South_Africa;57779622;2020-03-19
23;0;South_Africa;57779622;2020-03-18
11;0;South_Africa;57779622;2020-03-17
27;0;South_Africa;57779622;2020-03-16
0;0;South_Africa;57779622;2020-03-15
7;0;South_Africa;57779622;2020-03-14
4;0;South_Africa;57779622;2020-03-13
6;0;South_Africa;57779622;2020-03-12
4;0;South_Africa;57779622;2020-03-10
1;0;South_Africa;57779622;2020-03-09
1;0;South_Africa;57779622;2020-03-08
1;0;South_Africa;57779622;2020-03-06
11;1;South_Korea;51635256;2020-04-22
9;1;South_Korea;51635256;2020-04-21
13;2;South_Korea;51635256;2020-04-20
8;2;South_Korea;51635256;2020-04-19
18;2;South_Korea;51635256;2020-04-18
22;1;South_Korea;51635256;2020-04-17
22;4;South_Korea;51635256;2020-04-16
27;3;South_Korea;51635256;2020-04-15
27;5;South_Korea;51635256;2020-04-14
25;3;South_Korea;51635256;2020-04-13
62;6;South_Korea;51635256;2020-04-12
0;0;South_Korea;51635256;2020-04-11
27;4;South_Korea;51635256;2020-04-10
39;4;South_Korea;51635256;2020-04-09
53;8;South_Korea;51635256;2020-04-08
47;6;South_Korea;51635256;2020-04-07
47;3;South_Korea;51635256;2020-04-06
81;6;South_Korea;51635256;2020-04-05
94;3;South_Korea;51635256;2020-04-04
86;5;South_Korea;51635256;2020-04-03
190;6;South_Korea;51635256;2020-04-02
0;0;South_Korea;51635256;2020-04-01
125;5;South_Korea;51635256;2020-03-31
78;6;South_Korea;51635256;2020-03-30
105;8;South_Korea;51635256;2020-03-29
146;5;South_Korea;51635256;2020-03-28
91;8;South_Korea;51635256;2020-03-27
104;5;South_Korea;51635256;2020-03-26
100;6;South_Korea;51635256;2020-03-25
76;7;South_Korea;51635256;2020-03-24
64;9;South_Korea;51635256;2020-03-23
98;1;South_Korea;51635256;2020-03-22
147;3;South_Korea;51635256;2020-03-21
87;9;South_Korea;51635256;2020-03-20
152;5;South_Korea;51635256;2020-03-19
93;5;South_Korea;51635256;2020-03-18
84;6;South_Korea;51635256;2020-03-17
74;0;South_Korea;51635256;2020-03-16
76;3;South_Korea;51635256;2020-03-15
107;5;South_Korea;51635256;2020-03-14
110;1;South_Korea;51635256;2020-03-13
114;6;South_Korea;51635256;2020-03-12
242;6;South_Korea;51635256;2020-03-11
131;3;South_Korea;51635256;2020-03-10
248;1;South_Korea;51635256;2020-03-09
367;6;South_Korea;51635256;2020-03-08
483;2;South_Korea;51635256;2020-03-07
518;7;South_Korea;51635256;2020-03-06
438;3;South_Korea;51635256;2020-03-05
516;4;South_Korea;51635256;2020-03-04
600;6;South_Korea;51635256;2020-03-03
686;5;South_Korea;51635256;2020-03-02
595;1;South_Korea;51635256;2020-03-01
909;3;South_Korea;51635256;2020-02-29
427;1;South_Korea;51635256;2020-02-28
449;1;South_Korea;51635256;2020-02-27
254;3;South_Korea;51635256;2020-02-26
130;1;South_Korea;51635256;2020-02-25
161;2;South_Korea;51635256;2020-02-24
256;3;South_Korea;51635256;2020-02-23
190;1;South_Korea;51635256;2020-02-22
75;1;South_Korea;51635256;2020-02-21
34;0;South_Korea;51635256;2020-02-20
15;0;South_Korea;51635256;2020-02-19
1;0;South_Korea;51635256;2020-02-18
1;0;South_Korea;51635256;2020-02-17
1;0;South_Korea;51635256;2020-02-16
0;0;South_Korea;51635256;2020-02-15
0;0;South_Korea;51635256;2020-02-14
0;0;South_Korea;51635256;2020-02-13
0;0;South_Korea;51635256;2020-02-12
1;0;South_Korea;51635256;2020-02-11
2;0;South_Korea;51635256;2020-02-10
1;0;South_Korea;51635256;2020-02-09
0;0;South_Korea;51635256;2020-02-08
1;0;South_Korea;51635256;2020-02-07
5;0;South_Korea;51635256;2020-02-06
2;0;South_Korea;51635256;2020-02-05
1;0;South_Korea;51635256;2020-02-04
0;0;South_Korea;51635256;2020-02-03
3;0;South_Korea;51635256;2020-02-02
5;0;South_Korea;51635256;2020-02-01
3;0;South_Korea;51635256;2020-01-31
0;0;South_Korea;51635256;2020-01-30
0;0;South_Korea;51635256;2020-01-29
0;0;South_Korea;51635256;2020-01-28
1;0;South_Korea;51635256;2020-01-27
1;0;South_Korea;51635256;2020-01-26
0;0;South_Korea;51635256;2020-01-25
1;0;South_Korea;51635256;2020-01-24
0;0;South_Korea;51635256;2020-01-23
0;0;South_Korea;51635256;2020-01-22
0;0;South_Korea;51635256;2020-01-21
1;0;South_Korea;51635256;2020-01-20
0;0;South_Korea;51635256;2020-01-19
0;0;South_Korea;51635256;2020-01-18
0;0;South_Korea;51635256;2020-01-17
0;0;South_Korea;51635256;2020-01-16
0;0;South_Korea;51635256;2020-01-15
0;0;South_Korea;51635256;2020-01-14
0;0;South_Korea;51635256;2020-01-13
0;0;South_Korea;51635256;2020-01-12
0;0;South_Korea;51635256;2020-01-11
0;0;South_Korea;51635256;2020-01-10
0;0;South_Korea;51635256;2020-01-09
0;0;South_Korea;51635256;2020-01-08
0;0;South_Korea;51635256;2020-01-07
0;0;South_Korea;51635256;2020-01-06
0;0;South_Korea;51635256;2020-01-05
0;0;South_Korea;51635256;2020-01-04
0;0;South_Korea;51635256;2020-01-03
0;0;South_Korea;51635256;2020-01-02
0;0;South_Korea;51635256;2020-01-01
0;0;South_Korea;51635256;2019-12-31
0;0;South_Sudan;10975920;2020-04-22
0;0;South_Sudan;10975920;2020-04-21
0;0;South_Sudan;10975920;2020-04-20
0;0;South_Sudan;10975920;2020-04-19
0;0;South_Sudan;10975920;2020-04-18
0;0;South_Sudan;10975920;2020-04-17
0;0;South_Sudan;10975920;2020-04-16
0;0;South_Sudan;10975920;2020-04-15
0;0;South_Sudan;10975920;2020-04-14
0;0;South_Sudan;10975920;2020-04-13
1;0;South_Sudan;10975920;2020-04-12
1;0;South_Sudan;10975920;2020-04-11
0;0;South_Sudan;10975920;2020-04-10
1;0;South_Sudan;10975920;2020-04-09
0;0;South_Sudan;10975920;2020-04-08
0;0;South_Sudan;10975920;2020-04-07
1;0;South_Sudan;10975920;2020-04-06
3968;430;Spain;46723749;2020-04-22
4266;399;Spain;46723749;2020-04-21
4218;410;Spain;46723749;2020-04-20
3658;565;Spain;46723749;2020-04-19
5252;348;Spain;46723749;2020-04-18
5183;551;Spain;46723749;2020-04-17
5092;523;Spain;46723749;2020-04-16
3045;567;Spain;46723749;2020-04-15
3477;517;Spain;46723749;2020-04-14
4167;619;Spain;46723749;2020-04-13
4830;510;Spain;46723749;2020-04-12
4576;605;Spain;46723749;2020-04-11
5756;683;Spain;46723749;2020-04-10
6180;757;Spain;46723749;2020-04-09
5478;743;Spain;46723749;2020-04-08
4273;637;Spain;46723749;2020-04-07
6023;674;Spain;46723749;2020-04-06
7026;809;Spain;46723749;2020-04-05
7472;932;Spain;46723749;2020-04-04
8102;950;Spain;46723749;2020-04-03
7719;864;Spain;46723749;2020-04-02
9222;849;Spain;46723749;2020-04-01
6398;812;Spain;46723749;2020-03-31
6549;838;Spain;46723749;2020-03-30
8189;832;Spain;46723749;2020-03-29
7871;769;Spain;46723749;2020-03-28
8578;655;Spain;46723749;2020-03-27
7937;738;Spain;46723749;2020-03-26
6584;514;Spain;46723749;2020-03-25
4517;462;Spain;46723749;2020-03-24
3646;394;Spain;46723749;2020-03-23
4946;324;Spain;46723749;2020-03-22
2833;235;Spain;46723749;2020-03-21
3431;169;Spain;46723749;2020-03-20
2538;107;Spain;46723749;2020-03-19
1987;182;Spain;46723749;2020-03-18
1438;21;Spain;46723749;2020-03-17
2000;152;Spain;46723749;2020-03-16
1522;15;Spain;46723749;2020-03-15
1227;37;Spain;46723749;2020-03-14
864;37;Spain;46723749;2020-03-13
501;12;Spain;46723749;2020-03-12
435;7;Spain;46723749;2020-03-11
615;23;Spain;46723749;2020-03-10
159;0;Spain;46723749;2020-03-09
56;0;Spain;46723749;2020-03-08
113;2;Spain;46723749;2020-03-07
61;2;Spain;46723749;2020-03-06
49;1;Spain;46723749;2020-03-05
37;0;Spain;46723749;2020-03-04
31;0;Spain;46723749;2020-03-03
17;0;Spain;46723749;2020-03-02
32;0;Spain;46723749;2020-03-01
9;0;Spain;46723749;2020-02-29
13;0;Spain;46723749;2020-02-28
5;0;Spain;46723749;2020-02-27
4;0;Spain;46723749;2020-02-26
1;0;Spain;46723749;2020-02-25
0;0;Spain;46723749;2020-02-24
0;0;Spain;46723749;2020-02-23
0;0;Spain;46723749;2020-02-22
0;0;Spain;46723749;2020-02-21
0;0;Spain;46723749;2020-02-20
0;0;Spain;46723749;2020-02-19
0;0;Spain;46723749;2020-02-18
0;0;Spain;46723749;2020-02-17
0;0;Spain;46723749;2020-02-16
0;0;Spain;46723749;2020-02-15
0;0;Spain;46723749;2020-02-14
0;0;Spain;46723749;2020-02-13
0;0;Spain;46723749;2020-02-12
0;0;Spain;46723749;2020-02-11
1;0;Spain;46723749;2020-02-10
0;0;Spain;46723749;2020-02-09
0;0;Spain;46723749;2020-02-08
0;0;Spain;46723749;2020-02-07
0;0;Spain;46723749;2020-02-06
0;0;Spain;46723749;2020-02-05
0;0;Spain;46723749;2020-02-04
0;0;Spain;46723749;2020-02-03
0;0;Spain;46723749;2020-02-02
1;0;Spain;46723749;2020-02-01
0;0;Spain;46723749;2020-01-31
0;0;Spain;46723749;2020-01-30
0;0;Spain;46723749;2020-01-29
0;0;Spain;46723749;2020-01-28
0;0;Spain;46723749;2020-01-27
0;0;Spain;46723749;2020-01-26
0;0;Spain;46723749;2020-01-25
0;0;Spain;46723749;2020-01-24
0;0;Spain;46723749;2020-01-23
0;0;Spain;46723749;2020-01-22
0;0;Spain;46723749;2020-01-21
0;0;Spain;46723749;2020-01-20
0;0;Spain;46723749;2020-01-19
0;0;Spain;46723749;2020-01-18
0;0;Spain;46723749;2020-01-17
0;0;Spain;46723749;2020-01-16
0;0;Spain;46723749;2020-01-15
0;0;Spain;46723749;2020-01-14
0;0;Spain;46723749;2020-01-13
0;0;Spain;46723749;2020-01-12
0;0;Spain;46723749;2020-01-11
0;0;Spain;46723749;2020-01-10
0;0;Spain;46723749;2020-01-09
0;0;Spain;46723749;2020-01-08
0;0;Spain;46723749;2020-01-07
0;0;Spain;46723749;2020-01-06
0;0;Spain;46723749;2020-01-05
0;0;Spain;46723749;2020-01-04
0;0;Spain;46723749;2020-01-03
0;0;Spain;46723749;2020-01-02
0;0;Spain;46723749;2020-01-01
0;0;Spain;46723749;2019-12-31
6;0;Sri_Lanka;21670000;2020-04-22
9;0;Sri_Lanka;21670000;2020-04-21
41;0;Sri_Lanka;21670000;2020-04-20
10;0;Sri_Lanka;21670000;2020-04-19
6;0;Sri_Lanka;21670000;2020-04-18
1;0;Sri_Lanka;21670000;2020-04-17
4;0;Sri_Lanka;21670000;2020-04-16
15;0;Sri_Lanka;21670000;2020-04-15
8;0;Sri_Lanka;21670000;2020-04-14
11;0;Sri_Lanka;21670000;2020-04-13
2;0;Sri_Lanka;21670000;2020-04-12
7;0;Sri_Lanka;21670000;2020-04-11
1;0;Sri_Lanka;21670000;2020-04-10
4;1;Sri_Lanka;21670000;2020-04-09
7;1;Sri_Lanka;21670000;2020-04-08
12;0;Sri_Lanka;21670000;2020-04-07
7;0;Sri_Lanka;21670000;2020-04-06
8;1;Sri_Lanka;21670000;2020-04-05
3;1;Sri_Lanka;21670000;2020-04-04
5;1;Sri_Lanka;21670000;2020-04-03
21;0;Sri_Lanka;21670000;2020-04-02
2;1;Sri_Lanka;21670000;2020-04-01
0;0;Sri_Lanka;21670000;2020-03-31
5;0;Sri_Lanka;21670000;2020-03-30
9;1;Sri_Lanka;21670000;2020-03-29
0;0;Sri_Lanka;21670000;2020-03-28
4;0;Sri_Lanka;21670000;2020-03-27
0;0;Sri_Lanka;21670000;2020-03-26
5;0;Sri_Lanka;21670000;2020-03-25
10;0;Sri_Lanka;21670000;2020-03-24
9;0;Sri_Lanka;21670000;2020-03-23
12;0;Sri_Lanka;21670000;2020-03-22
13;0;Sri_Lanka;21670000;2020-03-21
11;0;Sri_Lanka;21670000;2020-03-20
0;0;Sri_Lanka;21670000;2020-03-19
13;0;Sri_Lanka;21670000;2020-03-18
10;0;Sri_Lanka;21670000;2020-03-17
8;0;Sri_Lanka;21670000;2020-03-16
5;0;Sri_Lanka;21670000;2020-03-15
3;0;Sri_Lanka;21670000;2020-03-14
1;0;Sri_Lanka;21670000;2020-03-13
1;0;Sri_Lanka;21670000;2020-03-12
0;0;Sri_Lanka;21670000;2020-03-02
0;0;Sri_Lanka;21670000;2020-03-01
0;0;Sri_Lanka;21670000;2020-02-29
0;0;Sri_Lanka;21670000;2020-02-28
0;0;Sri_Lanka;21670000;2020-02-27
0;0;Sri_Lanka;21670000;2020-02-26
0;0;Sri_Lanka;21670000;2020-02-25
0;0;Sri_Lanka;21670000;2020-02-24
0;0;Sri_Lanka;21670000;2020-02-23
0;0;Sri_Lanka;21670000;2020-02-22
0;0;Sri_Lanka;21670000;2020-02-21
0;0;Sri_Lanka;21670000;2020-02-20
0;0;Sri_Lanka;21670000;2020-02-19
0;0;Sri_Lanka;21670000;2020-02-18
0;0;Sri_Lanka;21670000;2020-02-17
0;0;Sri_Lanka;21670000;2020-02-16
0;0;Sri_Lanka;21670000;2020-02-15
0;0;Sri_Lanka;21670000;2020-02-14
0;0;Sri_Lanka;21670000;2020-02-13
0;0;Sri_Lanka;21670000;2020-02-12
0;0;Sri_Lanka;21670000;2020-02-11
0;0;Sri_Lanka;21670000;2020-02-10
0;0;Sri_Lanka;21670000;2020-02-09
0;0;Sri_Lanka;21670000;2020-02-08
0;0;Sri_Lanka;21670000;2020-02-07
0;0;Sri_Lanka;21670000;2020-02-06
0;0;Sri_Lanka;21670000;2020-02-05
0;0;Sri_Lanka;21670000;2020-02-04
0;0;Sri_Lanka;21670000;2020-02-03
0;0;Sri_Lanka;21670000;2020-02-02
0;0;Sri_Lanka;21670000;2020-02-01
0;0;Sri_Lanka;21670000;2020-01-31
0;0;Sri_Lanka;21670000;2020-01-30
0;0;Sri_Lanka;21670000;2020-01-29
1;0;Sri_Lanka;21670000;2020-01-28
0;0;Sri_Lanka;21670000;2020-01-27
0;0;Sri_Lanka;21670000;2020-01-26
0;0;Sri_Lanka;21670000;2020-01-25
0;0;Sri_Lanka;21670000;2020-01-24
0;0;Sri_Lanka;21670000;2020-01-23
0;0;Sri_Lanka;21670000;2020-01-22
0;0;Sri_Lanka;21670000;2020-01-21
0;0;Sri_Lanka;21670000;2020-01-20
0;0;Sri_Lanka;21670000;2020-01-19
0;0;Sri_Lanka;21670000;2020-01-18
0;0;Sri_Lanka;21670000;2020-01-17
0;0;Sri_Lanka;21670000;2020-01-16
0;0;Sri_Lanka;21670000;2020-01-15
0;0;Sri_Lanka;21670000;2020-01-14
0;0;Sri_Lanka;21670000;2020-01-13
0;0;Sri_Lanka;21670000;2020-01-12
0;0;Sri_Lanka;21670000;2020-01-11
0;0;Sri_Lanka;21670000;2020-01-10
0;0;Sri_Lanka;21670000;2020-01-09
0;0;Sri_Lanka;21670000;2020-01-08
0;0;Sri_Lanka;21670000;2020-01-07
0;0;Sri_Lanka;21670000;2020-01-06
0;0;Sri_Lanka;21670000;2020-01-05
0;0;Sri_Lanka;21670000;2020-01-04
0;0;Sri_Lanka;21670000;2020-01-03
0;0;Sri_Lanka;21670000;2020-01-02
0;0;Sri_Lanka;21670000;2020-01-01
0;0;Sri_Lanka;21670000;2019-12-31
15;0;Sudan;41801533;2020-04-22
26;2;Sudan;41801533;2020-04-21
0;0;Sudan;41801533;2020-04-20
34;5;Sudan;41801533;2020-04-19
0;0;Sudan;41801533;2020-04-18
0;0;Sudan;41801533;2020-04-17
0;0;Sudan;41801533;2020-04-16
3;1;Sudan;41801533;2020-04-15
10;2;Sudan;41801533;2020-04-14
0;0;Sudan;41801533;2020-04-13
4;0;Sudan;41801533;2020-04-12
1;0;Sudan;41801533;2020-04-11
0;0;Sudan;41801533;2020-04-10
0;0;Sudan;41801533;2020-04-09
2;0;Sudan;41801533;2020-04-08
0;0;Sudan;41801533;2020-04-07
2;0;Sudan;41801533;2020-04-06
3;0;Sudan;41801533;2020-04-05
0;0;Sudan;41801533;2020-04-04
0;0;Sudan;41801533;2020-04-03
0;0;Sudan;41801533;2020-04-02
1;0;Sudan;41801533;2020-04-01
1;1;Sudan;41801533;2020-03-31
0;0;Sudan;41801533;2020-03-30
2;0;Sudan;41801533;2020-03-29
0;0;Sudan;41801533;2020-03-28
0;0;Sudan;41801533;2020-03-27
0;0;Sudan;41801533;2020-03-26
1;0;Sudan;41801533;2020-03-25
0;0;Sudan;41801533;2020-03-24
0;0;Sudan;41801533;2020-03-23
0;0;Sudan;41801533;2020-03-22
0;0;Sudan;41801533;2020-03-21
0;0;Sudan;41801533;2020-03-20
1;0;Sudan;41801533;2020-03-19
0;0;Sudan;41801533;2020-03-18
0;0;Sudan;41801533;2020-03-17
0;0;Sudan;41801533;2020-03-16
0;1;Sudan;41801533;2020-03-15
1;0;Sudan;41801533;2020-03-14
0;0;Suriname;575991;2020-04-22
0;0;Suriname;575991;2020-04-21
0;0;Suriname;575991;2020-04-20
0;0;Suriname;575991;2020-04-19
0;0;Suriname;575991;2020-04-18
0;0;Suriname;575991;2020-04-17
0;0;Suriname;575991;2020-04-16
0;0;Suriname;575991;2020-04-15
0;0;Suriname;575991;2020-04-14
0;0;Suriname;575991;2020-04-13
0;0;Suriname;575991;2020-04-12
0;0;Suriname;575991;2020-04-11
0;0;Suriname;575991;2020-04-10
0;0;Suriname;575991;2020-04-09
0;0;Suriname;575991;2020-04-08
0;0;Suriname;575991;2020-04-07
0;0;Suriname;575991;2020-04-06
0;0;Suriname;575991;2020-04-05
0;1;Suriname;575991;2020-04-04
0;0;Suriname;575991;2020-04-03
0;0;Suriname;575991;2020-04-02
2;0;Suriname;575991;2020-04-01
0;0;Suriname;575991;2020-03-31
0;0;Suriname;575991;2020-03-30
0;0;Suriname;575991;2020-03-29
0;0;Suriname;575991;2020-03-28
0;0;Suriname;575991;2020-03-27
0;0;Suriname;575991;2020-03-26
2;0;Suriname;575991;2020-03-25
1;0;Suriname;575991;2020-03-24
0;0;Suriname;575991;2020-03-23
4;0;Suriname;575991;2020-03-22
0;0;Suriname;575991;2020-03-21
1;0;Suriname;575991;2020-03-15
545;185;Sweden;10183175;2020-04-22
392;40;Sweden;10183175;2020-04-21
563;29;Sweden;10183175;2020-04-20
606;111;Sweden;10183175;2020-04-19
676;67;Sweden;10183175;2020-04-18
613;130;Sweden;10183175;2020-04-17
482;170;Sweden;10183175;2020-04-16
497;114;Sweden;10183175;2020-04-15
465;20;Sweden;10183175;2020-04-14
332;12;Sweden;10183175;2020-04-13
466;17;Sweden;10183175;2020-04-12
544;77;Sweden;10183175;2020-04-11
722;106;Sweden;10183175;2020-04-10
726;96;Sweden;10183175;2020-04-09
487;114;Sweden;10183175;2020-04-08
376;76;Sweden;10183175;2020-04-07
387;28;Sweden;10183175;2020-04-06
365;40;Sweden;10183175;2020-04-05
612;51;Sweden;10183175;2020-04-04
519;43;Sweden;10183175;2020-04-03
512;59;Sweden;10183175;2020-04-02
407;34;Sweden;10183175;2020-04-01
328;36;Sweden;10183175;2020-03-31
253;8;Sweden;10183175;2020-03-30
401;10;Sweden;10183175;2020-03-29
240;26;Sweden;10183175;2020-03-28
296;24;Sweden;10183175;2020-03-27
238;6;Sweden;10183175;2020-03-26
256;11;Sweden;10183175;2020-03-25
110;4;Sweden;10183175;2020-03-24
160;1;Sweden;10183175;2020-03-23
123;4;Sweden;10183175;2020-03-22
200;6;Sweden;10183175;2020-03-21
122;0;Sweden;10183175;2020-03-20
134;2;Sweden;10183175;2020-03-19
46;1;Sweden;10183175;2020-03-18
89;4;Sweden;10183175;2020-03-17
108;2;Sweden;10183175;2020-03-16
149;0;Sweden;10183175;2020-03-15
155;0;Sweden;10183175;2020-03-14
158;0;Sweden;10183175;2020-03-13
136;1;Sweden;10183175;2020-03-12
78;0;Sweden;10183175;2020-03-11
45;0;Sweden;10183175;2020-03-10
42;0;Sweden;10183175;2020-03-09
24;0;Sweden;10183175;2020-03-08
76;0;Sweden;10183175;2020-03-07
26;0;Sweden;10183175;2020-03-06
11;0;Sweden;10183175;2020-03-05
9;0;Sweden;10183175;2020-03-04
1;0;Sweden;10183175;2020-03-03
1;0;Sweden;10183175;2020-03-02
1;0;Sweden;10183175;2020-03-01
5;0;Sweden;10183175;2020-02-29
5;0;Sweden;10183175;2020-02-28
1;0;Sweden;10183175;2020-02-27
0;0;Sweden;10183175;2020-02-26
0;0;Sweden;10183175;2020-02-25
0;0;Sweden;10183175;2020-02-24
0;0;Sweden;10183175;2020-02-23
0;0;Sweden;10183175;2020-02-22
0;0;Sweden;10183175;2020-02-21
0;0;Sweden;10183175;2020-02-20
0;0;Sweden;10183175;2020-02-19
0;0;Sweden;10183175;2020-02-18
0;0;Sweden;10183175;2020-02-17
0;0;Sweden;10183175;2020-02-16
0;0;Sweden;10183175;2020-02-15
0;0;Sweden;10183175;2020-02-14
0;0;Sweden;10183175;2020-02-13
0;0;Sweden;10183175;2020-02-12
0;0;Sweden;10183175;2020-02-11
0;0;Sweden;10183175;2020-02-10
0;0;Sweden;10183175;2020-02-09
0;0;Sweden;10183175;2020-02-08
0;0;Sweden;10183175;2020-02-07
0;0;Sweden;10183175;2020-02-06
0;0;Sweden;10183175;2020-02-05
0;0;Sweden;10183175;2020-02-04
0;0;Sweden;10183175;2020-02-03
0;0;Sweden;10183175;2020-02-02
1;0;Sweden;10183175;2020-02-01
0;0;Sweden;10183175;2020-01-31
0;0;Sweden;10183175;2020-01-30
0;0;Sweden;10183175;2020-01-29
0;0;Sweden;10183175;2020-01-28
0;0;Sweden;10183175;2020-01-27
0;0;Sweden;10183175;2020-01-26
0;0;Sweden;10183175;2020-01-25
0;0;Sweden;10183175;2020-01-24
0;0;Sweden;10183175;2020-01-23
0;0;Sweden;10183175;2020-01-22
0;0;Sweden;10183175;2020-01-21
0;0;Sweden;10183175;2020-01-20
0;0;Sweden;10183175;2020-01-19
0;0;Sweden;10183175;2020-01-18
0;0;Sweden;10183175;2020-01-17
0;0;Sweden;10183175;2020-01-16
0;0;Sweden;10183175;2020-01-15
0;0;Sweden;10183175;2020-01-14
0;0;Sweden;10183175;2020-01-13
0;0;Sweden;10183175;2020-01-12
0;0;Sweden;10183175;2020-01-11
0;0;Sweden;10183175;2020-01-10
0;0;Sweden;10183175;2020-01-09
0;0;Sweden;10183175;2020-01-08
0;0;Sweden;10183175;2020-01-07
0;0;Sweden;10183175;2020-01-06
0;0;Sweden;10183175;2020-01-05
0;0;Sweden;10183175;2020-01-04
0;0;Sweden;10183175;2020-01-03
0;0;Sweden;10183175;2020-01-02
0;0;Sweden;10183175;2020-01-01
0;0;Sweden;10183175;2019-12-31
155;45;Switzerland;8516543;2020-04-22
168;7;Switzerland;8516543;2020-04-21
336;24;Switzerland;8516543;2020-04-20
325;52;Switzerland;8516543;2020-04-19
346;42;Switzerland;8516543;2020-04-18
315;43;Switzerland;8516543;2020-04-17
583;73;Switzerland;8516543;2020-04-16
254;42;Switzerland;8516543;2020-04-15
279;0;Switzerland;8516543;2020-04-14
400;27;Switzerland;8516543;2020-04-13
592;26;Switzerland;8516543;2020-04-12
733;49;Switzerland;8516543;2020-04-11
785;51;Switzerland;8516543;2020-04-10
546;64;Switzerland;8516543;2020-04-09
590;57;Switzerland;8516543;2020-04-08
552;25;Switzerland;8516543;2020-04-07
821;19;Switzerland;8516543;2020-04-06
974;56;Switzerland;8516543;2020-04-05
1033;52;Switzerland;8516543;2020-04-04
1124;54;Switzerland;8516543;2020-04-03
962;5;Switzerland;8516543;2020-04-02
696;78;Switzerland;8516543;2020-04-01
1138;38;Switzerland;8516543;2020-03-31
1122;22;Switzerland;8516543;2020-03-30
1048;38;Switzerland;8516543;2020-03-29
1390;36;Switzerland;8516543;2020-03-28
1000;58;Switzerland;8516543;2020-03-27
925;17;Switzerland;8516543;2020-03-26
774;20;Switzerland;8516543;2020-03-25
1044;6;Switzerland;8516543;2020-03-24
894;4;Switzerland;8516543;2020-03-23
1237;13;Switzerland;8516543;2020-03-22
952;10;Switzerland;8516543;2020-03-21
878;12;Switzerland;8516543;2020-03-20
360;2;Switzerland;8516543;2020-03-19
450;5;Switzerland;8516543;2020-03-18
0;1;Switzerland;8516543;2020-03-17
841;2;Switzerland;8516543;2020-03-16
238;4;Switzerland;8516543;2020-03-15
267;3;Switzerland;8516543;2020-03-14
212;0;Switzerland;8516543;2020-03-13
152;1;Switzerland;8516543;2020-03-12
116;1;Switzerland;8516543;2020-03-11
42;0;Switzerland;8516543;2020-03-10
68;1;Switzerland;8516543;2020-03-09
55;0;Switzerland;8516543;2020-03-08
122;0;Switzerland;8516543;2020-03-07
30;1;Switzerland;8516543;2020-03-06
20;0;Switzerland;8516543;2020-03-05
7;0;Switzerland;8516543;2020-03-04
6;0;Switzerland;8516543;2020-03-03
6;0;Switzerland;8516543;2020-03-02
6;0;Switzerland;8516543;2020-03-01
4;0;Switzerland;8516543;2020-02-29
7;0;Switzerland;8516543;2020-02-28
0;0;Switzerland;8516543;2020-02-27
1;0;Switzerland;8516543;2020-02-26
0;0;Switzerland;8516543;2020-02-25
0;0;Switzerland;8516543;2020-02-24
0;0;Switzerland;8516543;2020-02-23
0;0;Switzerland;8516543;2020-02-22
0;0;Switzerland;8516543;2020-02-21
0;0;Switzerland;8516543;2020-02-20
0;0;Switzerland;8516543;2020-02-19
0;0;Switzerland;8516543;2020-02-18
0;0;Switzerland;8516543;2020-02-17
0;0;Switzerland;8516543;2020-02-16
0;0;Switzerland;8516543;2020-02-15
0;0;Switzerland;8516543;2020-02-14
0;0;Switzerland;8516543;2020-02-13
0;0;Switzerland;8516543;2020-02-12
0;0;Switzerland;8516543;2020-02-11
0;0;Switzerland;8516543;2020-02-10
0;0;Switzerland;8516543;2020-02-09
0;0;Switzerland;8516543;2020-02-08
0;0;Switzerland;8516543;2020-02-07
0;0;Switzerland;8516543;2020-02-06
0;0;Switzerland;8516543;2020-02-05
0;0;Switzerland;8516543;2020-02-04
0;0;Switzerland;8516543;2020-02-03
0;0;Switzerland;8516543;2020-02-02
0;0;Switzerland;8516543;2020-02-01
0;0;Switzerland;8516543;2020-01-31
0;0;Switzerland;8516543;2020-01-30
0;0;Switzerland;8516543;2020-01-29
0;0;Switzerland;8516543;2020-01-28
0;0;Switzerland;8516543;2020-01-27
0;0;Switzerland;8516543;2020-01-26
0;0;Switzerland;8516543;2020-01-25
0;0;Switzerland;8516543;2020-01-24
0;0;Switzerland;8516543;2020-01-23
0;0;Switzerland;8516543;2020-01-22
0;0;Switzerland;8516543;2020-01-21
0;0;Switzerland;8516543;2020-01-20
0;0;Switzerland;8516543;2020-01-19
0;0;Switzerland;8516543;2020-01-18
0;0;Switzerland;8516543;2020-01-17
0;0;Switzerland;8516543;2020-01-16
0;0;Switzerland;8516543;2020-01-15
0;0;Switzerland;8516543;2020-01-14
0;0;Switzerland;8516543;2020-01-13
0;0;Switzerland;8516543;2020-01-12
0;0;Switzerland;8516543;2020-01-11
0;0;Switzerland;8516543;2020-01-10
0;0;Switzerland;8516543;2020-01-09
0;0;Switzerland;8516543;2020-01-08
0;0;Switzerland;8516543;2020-01-07
0;0;Switzerland;8516543;2020-01-06
0;0;Switzerland;8516543;2020-01-05
0;0;Switzerland;8516543;2020-01-04
0;0;Switzerland;8516543;2020-01-03
0;0;Switzerland;8516543;2020-01-02
0;0;Switzerland;8516543;2020-01-01
0;0;Switzerland;8516543;2019-12-31
3;0;Syria;16906283;2020-04-22
0;0;Syria;16906283;2020-04-21
1;1;Syria;16906283;2020-04-20
